#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29E56
#Date Time: 2023-12-04 15:40:53.733
#Sample rate: 1600Hz
#Samples: 83566
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,0.0778871900194571,0.09811156568286764
-81.919375,1.532989155901365,1.928098706782213
-81.91875,1.532321218346627,1.928436156007757
-81.918125,1.531987249568595,1.928098706783878
-81.9175,1.532321218346625,1.928098706783878
-81.916875,1.532321218346626,1.928436156007756
-81.91625000000001,1.531987249568596,1.928773605231636
-81.91562500000001,1.531987249568594,1.928773605231638
-81.91500000000001,1.532321218346623,1.928773605231638
-81.91437500000001,1.532321218346626,1.928773605231638
-81.91375000000001,1.532321218346626,1.928773605231638
-81.91312500000001,1.532321218346626,1.928436156007761
-81.91250000000001,1.532321218346626,1.928436156007758
-81.91187499999999,1.532655187124657,1.928436156007758
-81.91125,1.532655187124657,1.928436156007754
-81.910625,1.532655187124657,1.928098706783878
-81.91,1.532655187124655,1.928098706783878
-81.909375,1.532321218346623,1.92809870678388
-81.90875,1.531987249568596,1.928436156007758
-81.908125,1.532321218346626,1.928436156007758
-81.9075,1.532321218346626,1.928436156007758
-81.906875,1.532321218346626,1.928436156007759
-81.90625,1.532321218346626,1.928773605231637
-81.905625,1.532321218346626,1.928436156007758
-81.905,1.532321218346626,1.928436156007758
-81.904375,1.532321218346626,1.928436156007758
-81.90375,1.532321218346626,1.928773605231637
-81.903125,1.532321218346626,1.928436156007758
-81.9025,1.532989155902687,1.928098706783878
-81.901875,1.533323124680719,1.928098706783878
-81.90125,1.53298915590269,1.928098706783878
-81.90062500000001,1.532321218346629,1.928436156007756
-81.90000000000001,1.532321218346626,1.928436156007758
-81.89937500000001,1.532321218346626,1.92809870678388
-81.89875000000001,1.532321218346626,1.928098706783878
-81.89812500000001,1.532321218346626,1.928098706783878
-81.89750000000001,1.532321218346626,1.928098706783878
-81.89687500000001,1.532321218346626,1.928098706783878
-81.89624999999999,1.532321218346629,1.928098706783878
-81.895625,1.532655187124661,1.928098706783881
-81.895,1.532989155902689,1.928436156007758
-81.894375,1.532989155902689,1.92843615600776
-81.89375,1.532989155902689,1.928773605231638
-81.893125,1.532989155902689,1.928773605231635
-81.8925,1.532989155902689,1.928436156007756
-81.891875,1.532989155902692,1.928098706783876
-81.89125,1.533657093458752,1.927761257559998
-81.890625,1.533657093458751,1.927761257559998
-81.89,1.53332312468072,1.927761257559998
-81.889375,1.532989155902689,1.928098706783877
-81.88875,1.532989155902689,1.927761257559998
-81.888125,1.532321218346626,1.927423808336118
-81.8875,1.532321218346626,1.927761257559997
-81.886875,1.532655187124656,1.927761257559998
-81.88625,1.532655187124657,1.927761257559998
-81.885625,1.532655187124657,1.927761257559998
-81.88500000000001,1.532989155902687,1.927761257559998
-81.88437500000001,1.533323124680718,1.927086359112242
-81.88375000000001,1.53332312468072,1.927423808336115
-81.88312500000001,1.532989155902691,1.92708635911224
-81.88250000000001,1.532989155902689,1.927423808336115
-81.88187500000001,1.532655187124661,1.927423808336118
-81.88125000000001,1.532321218346629,1.927761257559994
-81.88062499999999,1.532321218346622,1.928098706783878
-81.88,1.531987249568594,1.928098706783878
-81.879375,1.531987249568591,1.928098706783881
-81.87875,1.531653280790565,1.928436156007758
-81.878125,1.531987249568594,1.928436156007755
-81.8775,1.531987249568594,1.928098706783878
-81.876875,1.531987249568596,1.928098706783878
-81.87625,1.532321218346627,1.928098706783878
-81.875625,1.532655187124658,1.928098706783878
-81.875,1.53298915590269,1.928098706783877
-81.874375,1.53332312468072,1.927761257559998
-81.87375,1.532989155902688,1.928098706783877
-81.873125,1.532321218346626,1.927761257559998
-81.8725,1.532321218346626,1.927761257559998
-81.871875,1.532655187124657,1.927761257559998
-81.87125,1.532655187124657,1.927761257559998
