#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29E56
#Date Time: 2023-12-04 15:13:49.695
#Sample rate: 1600Hz
#Samples: 40914
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,1.191673064754499,1.486715121948893
-81.919375,1.547015844579689,1.930123402126754
-81.91875,1.547015844580012,1.930123402127157
-81.918125,1.547015844580012,1.930123402127157
-81.9175,1.547015844580012,1.930460851351036
-81.916875,1.547015844580012,1.930123402127159
-81.91625000000001,1.547015844580012,1.930123402127157
-81.91562500000001,1.547015844580012,1.92978595290328
-81.91500000000001,1.547015844580012,1.929785952903277
-81.91437500000001,1.547349813358041,1.9294485036794
-81.91375000000001,1.547349813358043,1.929111054455521
-81.91312500000001,1.547349813358043,1.929111054455517
-81.91250000000001,1.547015844580015,1.92978595290327
-81.91187499999999,1.54668187580198,1.930123402127157
-81.91125,1.54668187580198,1.930123402127157
-81.910625,1.546681875801977,1.930123402127157
-81.91,1.546347907023946,1.930123402127155
-81.909375,1.546013938245915,1.929785952903277
-81.90875,1.545679969467888,1.929785952903275
-81.908125,1.546013938245919,1.929448503679397
-81.9075,1.546347907023949,1.929448503679399
-81.906875,1.546347907023949,1.929785952903277
-81.90625,1.546347907023948,1.929785952903277
-81.905625,1.546013938245917,1.929785952903278
-81.905,1.546013938245917,1.930123402127157
-81.904375,1.546013938245917,1.929785952903277
-81.90375,1.545679969467886,1.929785952903277
-81.903125,1.546013938245917,1.929785952903277
-81.9025,1.546347907023948,1.930123402127156
-81.901875,1.546681875801979,1.930123402127157
-81.90125,1.54668187580198,1.929785952903279
-81.90062500000001,1.54668187580198,1.930123402127156
-81.90000000000001,1.546347907023951,1.930798300574913
-81.89937500000001,1.546347907023949,1.930798300574917
-81.89875000000001,1.546681875801978,1.930798300574917
-81.89812500000001,1.54668187580198,1.930798300574917
-81.89750000000001,1.54668187580198,1.930798300574917
-81.89687500000001,1.54668187580198,1.930460851351041
-81.89624999999999,1.546681875801977,1.930460851351037
-81.895625,1.546347907023952,1.930460851351034
-81.895,1.54668187580198,1.930123402127157
-81.894375,1.546681875801978,1.930123402127157
-81.89375,1.546347907023949,1.930123402127157
-81.893125,1.546347907023947,1.930123402127157
-81.8925,1.546013938245917,1.930123402127159
-81.891875,1.546013938245917,1.930460851351036
-81.89125,1.546013938245917,1.930123402127159
-81.890625,1.546013938245915,1.930460851351037
-81.89,1.545346000689855,1.930460851351037
-81.889375,1.545679969467886,1.930460851351037
-81.88875,1.545679969467886,1.930123402127157
-81.888125,1.545679969467886,1.930798300574917
-81.8875,1.545346000689855,1.930798300574917
-81.886875,1.545679969467885,1.930798300574917
-81.88625,1.546013938245916,1.930798300574917
-81.885625,1.546347907023947,1.930798300574917
-81.88500000000001,1.546347907023949,1.931135749798795
-81.88437500000001,1.546681875801978,1.930798300574919
-81.88375000000001,1.54668187580198,1.93046085135104
-81.88312500000001,1.54668187580198,1.930460851351037
-81.88250000000001,1.546347907023952,1.930460851351037
-81.88187500000001,1.546347907023949,1.930460851351037
-81.88125000000001,1.546681875801977,1.930460851351037
-81.88062499999999,1.547015844580015,1.930123402127157
-81.88,1.547349813358037,1.930123402127151
-81.879375,1.546681875801974,1.929448503679394
-81.87875,1.546013938245909,1.929111054455512
-81.878125,1.545012031911818,1.928436156007753
-81.8775,1.544344094355757,1.927761257559993
-81.876875,1.544010125577726,1.927086359112236
-81.87625,1.543676156799695,1.926748909888358
-81.875625,1.543342188021664,1.926748909888359
-81.875,1.543008219243634,1.927086359112237
-81.874375,1.543008219243634,1.926748909888357
-81.87375,1.543008219243633,1.926411460664478
-81.873125,1.542674250465602,1.926411460664478
-81.8725,1.542674250465602,1.926748909888357
-81.871875,1.542674250465602,1.926748909888358
-81.87125,1.542674250465602,1.926748909888358
-81.870625,1.543008219243633,1.926411460664479
-81.87,1.542674250465604,1.926411460664478
-81.86937500000001,1.542674250465602,1.926411460664478
-81.86875000000001,1.543008219243631,1.926411460664478
-81.86812500000001,1.543676156799692,1.9260740114406
-81.86750000000001,1.543342188021668,1.926411460664475
-81.86687500000001,1.543342188021665,1.926411460664478
-81.86625000000001,1.543676156799693,1.926748909888354
-81.86562500000001,1.543676156799697,1.926748909888358
-81.86499999999999,1.544344094355767,1.926748909888365
-81.864375,1.545012031911826,1.927423808336121
-81.86375,1.545346000689857,1.927761257559998
-81.863125,1.545679969467886,1.92776125756
-81.8625,1.545679969467888,1.92809870678388
-81.861875,1.546013938245919,1.92843615600776
-81.86125,1.546347907023947,1.928773605231641
-81.860625,1.546013938245916,1.929448503679399
-81.86,1.545679969467886,1.929785952903279
-81.859375,1.545679969467886,1.930123402127158
-81.85875,1.545679969467886,1.930460851351038
-81.858125,1.545679969467886,1.930798300574917
-81.8575,1.546013938245917,1.930798300574917
-81.856875,1.546013938245917,1.930460851351038
-81.85625,1.546013938245917,1.930460851351037
-81.855625,1.546347907023948,1.929785952903279
-81.855,1.546681875801979,1.929448503679399
-81.854375,1.54701584458001,1.929448503679397
-81.85375000000001,1.546681875801982,1.929785952903276
-81.85312500000001,1.546347907023951,1.930123402127155
-81.85250000000001,1.546347907023949,1.930460851351035
-81.85187500000001,1.546347907023949,1.930798300574915
-81.85125000000001,1.546347907023949,1.930798300574917
-81.85062500000001,1.546347907023949,1.930798300574917
-81.85000000000001,1.546681875801977,1.930798300574917
-81.84937499999999,1.54668187580198,1.930460851351037
-81.84875,1.546681875801977,1.930460851351037
-81.848125,1.546347907023946,1.930460851351037
-81.8475,1.546013938245917,1.930460851351037
-81.846875,1.546013938245917,1.930460851351037
-81.84625,1.546013938245917,1.930460851351037
-81.845625,1.546013938245917,1.930460851351037
-81.845,1.546013938245919,1.930460851351036
-81.844375,1.546347907023949,1.930123402127157
-81.84375,1.54634790702395,1.930123402127157
-81.843125,1.546681875801981,1.930123402127157
-81.8425,1.547015844580012,1.930123402127157
-81.841875,1.54668187580198,1.930123402127157
-81.84125,1.546347907023949,1.930123402127157
-81.840625,1.546347907023949,1.930460851351037
-81.84,1.546013938245918,1.930460851351037
-81.839375,1.546013938245917,1.930460851351037
-81.83875,1.546013938245917,1.930123402127159
-81.83812500000001,1.545679969467887,1.930123402127157
-81.83750000000001,1.546013938245915,1.930123402127157
-81.83687500000001,1.546347907023946,1.930460851351035
-81.83625000000001,1.54601393824592,1.930460851351037
-81.83562500000001,1.546013938245917,1.930798300574914
-81.83500000000001,1.546013938245917,1.930798300574917
-81.83437500000001,1.546347907023945,1.930798300574917
-81.83374999999999,1.54668187580198,1.930798300574917
-81.833125,1.54668187580198,1.930798300574914
-81.8325,1.54668187580198,1.930460851351037
-81.831875,1.54668187580198,1.930460851351037
-81.83125,1.54668187580198,1.930460851351037
-81.830625,1.546681875801976,1.93046085135104
-81.83,1.546013938245915,1.930798300574915
-81.829375,1.545679969467887,1.930460851351037
-81.82875,1.546013938245916,1.930460851351037
-81.828125,1.545679969467886,1.930460851351037
-81.8275,1.546013938245917,1.930460851351037
-81.826875,1.546013938245917,1.930460851351037
-81.82625,1.546013938245917,1.930123402127157
-81.825625,1.545679969467886,1.930123402127157
-81.825,1.545679969467886,1.930460851351037
-81.824375,1.546013938245916,1.930460851351037
-81.82375,1.546347907023948,1.930123402127159
-81.823125,1.546013938245919,1.930123402127157
-81.82250000000001,1.546347907023947,1.930123402127157
