#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29E56
#Date Time: 2023-12-04 15:03:48.986
#Sample rate: 1600Hz
#Samples: 76017
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,1.461519837403948,1.498525844784692
-81.919375,1.805173709998046,1.851160283738927
-81.91875,1.805173709998359,1.851160283739247
-81.918125,1.805173709998359,1.851160283739247
-81.9175,1.805173709998359,1.851160283739247
-81.916875,1.805173709998359,1.851160283739247
-81.91625000000001,1.804839741220329,1.851160283739247
-81.91562500000001,1.804505772442298,1.850485385291492
-81.91500000000001,1.804505772442296,1.850485385291487
-81.91437500000001,1.804171803664267,1.849810486843733
-81.91375000000001,1.803503866108207,1.84947303761985
-81.91312500000001,1.803169897330173,1.849135588395971
-81.91250000000001,1.802835928552142,1.848798139172091
-81.91187499999999,1.802501959774107,1.848798139172088
-81.91125,1.802501959774107,1.848798139172084
-81.910625,1.80250195977411,1.848460689948201
-81.91,1.802835928552138,1.847785791500442
-81.909375,1.802835928552138,1.847110893052685
-81.90875,1.802835928552136,1.846773443828808
-81.908125,1.802501959774105,1.846773443828809
-81.9075,1.802167990996072,1.847110893052689
-81.906875,1.801500053440012,1.847448342276568
-81.90625,1.801500053440012,1.847448342276569
-81.905625,1.801500053440012,1.847785791500447
-81.905,1.801500053440012,1.847448342276567
-81.904375,1.801500053440012,1.846773443828808
-81.90375,1.801834022218044,1.846773443828808
-81.903125,1.801834022218044,1.847110893052687
-81.9025,1.801834022218044,1.846773443828809
-81.901875,1.801834022218044,1.846773443828808
-81.90125,1.801500053440014,1.847110893052686
-81.90062500000001,1.801834022218042,1.847785791500444
-81.90000000000001,1.802501959774103,1.848460689948203
-81.89937500000001,1.803503866108194,1.848798139172085
-81.89875000000001,1.803503866108201,1.849135588395965
-81.89812500000001,1.804171803664258,1.849473037619844
-81.89750000000001,1.804171803664264,1.849473037619847
-81.89687500000001,1.804505772442292,1.8501479360676
-81.89624999999999,1.804505772442299,1.850147936067607
-81.895625,1.804839741220331,1.850147936067607
-81.895,1.805173709998362,1.850147936067607
-81.894375,1.80550767877639,1.850147936067607
-81.89375,1.805507678776388,1.85014793606761
-81.893125,1.805173709998359,1.85048538529149
-81.8925,1.80517370999836,1.850822834515369
-81.891875,1.80550767877639,1.851160283739247
-81.89125,1.805507678776389,1.851160283739247
-81.890625,1.805173709998359,1.851160283739247
-81.89,1.805173709998359,1.851160283739247
-81.889375,1.80550767877639,1.850822834515367
-81.88875,1.80550767877639,1.850485385291487
-81.888125,1.806175616332452,1.850485385291487
-81.8875,1.806509585110484,1.850485385291487
-81.886875,1.806509585110485,1.850485385291487
-81.88625,1.806509585110485,1.850485385291487
-81.885625,1.806509585110485,1.850822834515366
-81.88500000000001,1.806175616332455,1.850485385291489
-81.88437500000001,1.805841647554424,1.850822834515365
-81.88375000000001,1.805173709998364,1.851160283739245
-81.88312500000001,1.80483974122033,1.851497732963125
-81.88250000000001,1.805173709998356,1.85116028373925
-81.88187500000001,1.804505772442302,1.851160283739247
-81.88125000000001,1.804839741220324,1.851160283739247
-81.88062499999999,1.805173709998359,1.851160283739247
-81.88,1.805173709998365,1.851160283739247
-81.879375,1.805841647554419,1.851160283739244
-81.87875,1.80550767877639,1.850822834515365
-81.878125,1.805507678776388,1.850485385291487
-81.8775,1.805173709998359,1.850485385291487
-81.876875,1.805173709998357,1.850485385291489
-81.87625,1.804839741220327,1.850822834515367
-81.875625,1.804839741220327,1.850822834515366
-81.875,1.804839741220327,1.850485385291487
-81.874375,1.804839741220327,1.850485385291487
-81.87375,1.804839741220327,1.850485385291488
-81.873125,1.804839741220327,1.850822834515367
-81.8725,1.805173709998358,1.850822834515367
-81.871875,1.805173709998359,1.851160283739247
-81.87125,1.804839741220328,1.851160283739247
-81.870625,1.804839741220327,1.851497732963126
-81.87,1.805173709998357,1.851497732963127
-81.86937500000001,1.805173709998359,1.851497732963127
-81.86875000000001,1.805173709998359,1.851497732963127
-81.86812500000001,1.805507678776388,1.851497732963127
-81.86750000000001,1.805841647554419,1.851497732963127
-81.86687500000001,1.805841647554422,1.85116028373925
-81.86625000000001,1.805841647554422,1.851497732963124
-81.86562500000001,1.805841647554422,1.851160283739251
-81.86499999999999,1.805841647554418,1.851160283739247
-81.864375,1.805507678776384,1.851160283739244
-81.86375,1.804839741220324,1.850822834515367
-81.863125,1.804505772442298,1.850822834515365
-81.8625,1.80483974122033,1.85048538529149
-81.861875,1.805173709998359,1.850822834515367
-81.86125,1.805173709998357,1.850822834515367
-81.860625,1.804839741220327,1.850822834515367
-81.86,1.804839741220328,1.850822834515367
-81.859375,1.805173709998359,1.850822834515367
-81.85875,1.805173709998358,1.850822834515368
-81.858125,1.804839741220327,1.851160283739247
-81.8575,1.804839741220327,1.851160283739247
-81.856875,1.804839741220327,1.851160283739247
-81.85625,1.805173709998358,1.850485385291489
-81.855625,1.805173709998359,1.850485385291487
-81.855,1.805173709998359,1.850485385291487
-81.854375,1.805173709998359,1.850485385291487
-81.85375000000001,1.805173709998359,1.850485385291487
-81.85312500000001,1.805173709998359,1.850822834515365
-81.85250000000001,1.805173709998359,1.850822834515367
-81.85187500000001,1.805507678776388,1.85048538529149
-81.85125000000001,1.805841647554419,1.850485385291487
-81.85062500000001,1.805841647554422,1.850485385291487
-81.85000000000001,1.805841647554422,1.850485385291487
-81.84937499999999,1.805841647554414,1.850822834515363
-81.84875,1.805173709998355,1.850485385291484
-81.848125,1.804839741220324,1.850147936067604
-81.8475,1.804505772442287,1.849810486843725
-81.846875,1.803503866108199,1.849473037619845
-81.84625,1.803169897330168,1.849135588395963
-81.845625,1.802835928552136,1.848460689948206
-81.845,1.802501959774105,1.848123240724328
-81.844375,1.802167990996075,1.848123240724328
-81.84375,1.802167990996074,1.848123240724328
-81.843125,1.801834022218043,1.848123240724327
-81.8425,1.801500053440012,1.847785791500448
-81.841875,1.801500053440012,1.847785791500448
-81.84125,1.801834022218044,1.848123240724327
-81.840625,1.801834022218044,1.848123240724328
-81.84,1.801500053440013,1.848123240724328
-81.839375,1.801166084661982,1.847785791500449
-81.83875,1.801166084661981,1.848123240724326
-81.83812500000001,1.801166084661981,1.848123240724328
-81.83750000000001,1.800832115883952,1.848123240724328
-81.83687500000001,1.800832115883949,1.848123240724328
-81.83625000000001,1.801500053440007,1.84778579150045
-81.83562500000001,1.801166084661984,1.848123240724324
-81.83500000000001,1.801166084661981,1.848123240724328
-81.83437500000001,1.801166084661981,1.848123240724328
-81.83374999999999,1.801166084661981,1.847785791500444
-81.833125,1.801166084661994,1.847448342276571
-81.8325,1.80250195977411,1.847785791500454
-81.831875,1.802835928552146,1.848460689948213
-81.83125,1.803837834886235,1.84913558839597
-81.830625,1.804171803664268,1.84947303761985
-81.83,1.804839741220329,1.849810486843728
-81.829375,1.80517370999836,1.849810486843729
-81.82875,1.805507678776393,1.850147936067609
-81.828125,1.806175616332451,1.850485385291487
-81.8275,1.80550767877639,1.850485385291487
-81.826875,1.805173709998359,1.850485385291488
-81.82625,1.805173709998359,1.850822834515367
-81.825625,1.80550767877639,1.851497732963127
-81.825,1.80550767877639,1.851835182187006
