#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29E56
#Date Time: 2023-12-04 15:57:21.409
#Sample rate: 1600Hz
#Samples: 48194
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,0.9765971717022151,1.229916262576245
-81.919375,1.531319312012027,1.928436156007122
-81.91875,1.531653280790562,1.928436156007758
-81.918125,1.531319312012532,1.928436156007758
-81.9175,1.531319312012531,1.928436156007758
-81.916875,1.530985343234501,1.928436156007758
-81.91625000000001,1.5309853432345,1.928436156007758
-81.91562500000001,1.531319312012529,1.928773605231635
-81.91500000000001,1.531319312012531,1.92843615600776
-81.91437500000001,1.531319312012531,1.92809870678388
-81.91375000000001,1.531319312012531,1.928098706783878
-81.91312500000001,1.531319312012531,1.928098706783878
-81.91250000000001,1.531653280790559,1.927761257560001
-81.91187499999999,1.531653280790559,1.928098706783881
-81.91125,1.531319312012535,1.928436156007754
-81.910625,1.53165328079056,1.928098706783881
-81.91,1.531319312012531,1.928436156007755
-81.909375,1.531319312012531,1.928098706783875
-81.90875,1.531319312012533,1.92776125756
-81.908125,1.531653280790565,1.928098706783878
-81.9075,1.531987249568594,1.928098706783876
-81.906875,1.531987249568593,1.927761257559999
-81.90625,1.531653280790562,1.928098706783878
-81.905625,1.531319312012532,1.928098706783878
-81.905,1.531653280790563,1.928098706783878
-81.904375,1.531653280790563,1.928098706783878
-81.90375,1.531319312012531,1.928098706783878
-81.903125,1.531319312012531,1.928436156007757
-81.9025,1.531653280790562,1.928098706783878
-81.901875,1.531319312012532,1.928098706783878
-81.90125,1.531319312012531,1.928098706783878
-81.90062500000001,1.531987249568591,1.927761257559999
-81.90000000000001,1.531987249568594,1.927761257559998
-81.89937500000001,1.531653280790565,1.927761257559998
-81.89875000000001,1.531987249568592,1.928098706783875
-81.89812500000001,1.531653280790566,1.928098706783878
-81.89750000000001,1.531653280790563,1.928098706783878
-81.89687500000001,1.531987249568591,1.928436156007754
-81.89624999999999,1.531987249568594,1.928098706783878
-81.895625,1.531987249568594,1.928098706783878
