#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29E56
#Date Time: 2023-12-04 15:15:12.155
#Sample rate: 1600Hz
#Samples: 26219
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,1.09148243134505,1.11045923732274
-81.919375,1.811853085558333,1.843398951589342
-81.91875,1.811185148002927,1.843061502366129
-81.918125,1.810517210446865,1.842724053142249
-81.9175,1.810517210446863,1.842049154694491
-81.916875,1.810183241668833,1.84171170547061
-81.91625000000001,1.810183241668831,1.84137425624673
-81.91562500000001,1.809849272890802,1.841374256246729
-81.91500000000001,1.8098492728908,1.840699357798973
-81.91437500000001,1.8098492728908,1.840699357798969
-81.91375000000001,1.809515304112771,1.840699357798969
-81.91312500000001,1.809515304112768,1.840699357798969
-81.91250000000001,1.808847366556712,1.841036807022845
-81.91187499999999,1.808847366556702,1.841036807022848
-81.91125,1.808513397778674,1.841036807022848
-81.910625,1.808513397778674,1.841036807022848
-81.91,1.808513397778676,1.841036807022848
-81.909375,1.808847366556705,1.841036807022846
-81.90875,1.808847366556703,1.840699357798969
-81.908125,1.808513397778675,1.84069935779897
-81.9075,1.808847366556705,1.841036807022848
-81.906875,1.808847366556708,1.841036807022848
-81.90625,1.809515304112768,1.841036807022848
-81.905625,1.809515304112769,1.840699357798969
-81.905,1.8098492728908,1.840699357798969
-81.904375,1.810517210446863,1.841374256246729
-81.90375,1.810851179224894,1.842049154694488
-81.903125,1.811185148002925,1.842724053142247
-81.9025,1.811853085558987,1.842724053142248
-81.901875,1.812187054337019,1.843061502366127
-81.90125,1.81252102311505,1.843398951590007
-81.90062500000001,1.812521023115052,1.843398951590008
-81.90000000000001,1.812521023115052,1.843736400813886
-81.89937500000001,1.812521023115052,1.843736400813888
-81.89875000000001,1.812521023115052,1.844073850037766
-81.89812500000001,1.812187054337023,1.844073850037768
-81.89750000000001,1.812521023115048,1.844411299261645
-81.89687500000001,1.812187054337024,1.844073850037772
-81.89624999999999,1.812187054337017,1.844073850037772
-81.895625,1.811853085558989,1.844411299261651
-81.895,1.811853085558989,1.844748748485528
-81.894375,1.811853085558986,1.844748748485525
-81.89375,1.81151911678096,1.844411299261648
-81.893125,1.811853085558991,1.844411299261648
-81.8925,1.81218705433702,1.844411299261646
-81.891875,1.81218705433702,1.844073850037768
-81.89125,1.81218705433702,1.84407385003777
-81.890625,1.81218705433702,1.844411299261649
-81.89,1.812187054337021,1.844748748485529
