#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29E56
#Date Time: 2023-12-04 15:55:12.935
#Sample rate: 1600Hz
#Samples: 27574
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-81.92,0.198783887666859,0.2499637164288485
-81.919375,1.531987249567382,1.927761257558472
-81.91875,1.531653280790563,1.928098706783877
-81.918125,1.531319312012532,1.928098706783878
-81.9175,1.531653280790562,1.928098706783878
-81.916875,1.531653280790563,1.927761257559999
-81.91625000000001,1.531653280790563,1.927761257559998
-81.91562500000001,1.531319312012533,1.928098706783875
-81.91500000000001,1.530985343234502,1.928098706783878
-81.91437500000001,1.5309853432345,1.928098706783878
-81.91375000000001,1.531319312012528,1.928098706783878
-81.91312500000001,1.531319312012531,1.928436156007754
-81.91250000000001,1.531653280790559,1.928098706783881
-81.91187499999999,1.531653280790559,1.928098706783881
-81.91125,1.531319312012531,1.928436156007754
-81.910625,1.531319312012531,1.928098706783874
-81.91,1.531319312012534,1.927761257559998
-81.909375,1.53165328079056,1.927761257559995
-81.90875,1.531319312012531,1.927423808336118
-81.908125,1.531319312012533,1.927423808336118
-81.9075,1.531653280790561,1.927423808336119
-81.906875,1.531319312012532,1.927761257559999
-81.90625,1.531653280790563,1.928098706783878
-81.905625,1.531653280790563,1.928098706783878
-81.905,1.531653280790563,1.928098706783877
-81.904375,1.531653280790563,1.927761257559998
-81.90375,1.531653280790563,1.927423808336118
-81.903125,1.531653280790563,1.927423808336118
-81.9025,1.531653280790563,1.927423808336118
-81.901875,1.531987249568593,1.927423808336118
-81.90125,1.531987249568594,1.927423808336118
-81.90062500000001,1.531653280790565,1.927761257559996
-81.90000000000001,1.531319312012533,1.927086359112242
-81.89937500000001,1.53165328079056,1.92674890988836
-81.89875000000001,1.531987249568592,1.927086359112235
-81.89812500000001,1.531653280790566,1.927423808336115
-81.89750000000001,1.531319312012535,1.927761257559994
-81.89687500000001,1.531653280790559,1.928098706783874
-81.89624999999999,1.531653280790563,1.928773605231638
-81.895625,1.531653280790566,1.928773605231638
-81.895,1.531987249568591,1.928773605231641
-81.894375,1.53165328079056,1.929111054455517
-81.89375,1.531319312012531,1.929111054455515
-81.893125,1.531319312012531,1.928773605231638
-81.8925,1.531319312012531,1.928773605231638
-81.891875,1.531319312012531,1.928773605231639
-81.89125,1.531319312012532,1.929111054455516
-81.890625,1.531653280790564,1.928773605231638
-81.89,1.531987249568594,1.928773605231638
-81.889375,1.531987249568594,1.928773605231637
-81.88875,1.531653280790563,1.928436156007758
-81.888125,1.531653280790563,1.928436156007758
-81.8875,1.531319312012532,1.928098706783878
-81.886875,1.531319312012531,1.928436156007757
-81.88625,1.531319312012531,1.928098706783879
-81.885625,1.531319312012531,1.927761257559999
-81.88500000000001,1.531319312012531,1.927423808336119
-81.88437500000001,1.530985343234502,1.927761257559995
-81.88375000000001,1.530651374456471,1.927761257559998
-81.88312500000001,1.531319312012526,1.928098706783875
-81.88250000000001,1.53165328079056,1.928098706783878
-81.88187500000001,1.531319312012535,1.928098706783878
-81.88125000000001,1.531319312012531,1.928098706783878
-81.88062499999999,1.531653280790559,1.928098706783878
-81.88,1.531319312012531,1.928098706783878
-81.879375,1.531319312012531,1.928098706783878
-81.87875,1.531319312012534,1.928098706783875
-81.878125,1.531653280790563,1.92776125756
-81.8775,1.531653280790565,1.928098706783875
-81.876875,1.531987249568596,1.927761257559999
-81.87625,1.532321218346624,1.928098706783878
-81.875625,1.531987249568594,1.928098706783879
-81.875,1.531987249568594,1.928436156007758
-81.874375,1.531987249568594,1.928436156007758
-81.87375,1.531653280790563,1.928436156007758
-81.873125,1.531319312012531,1.928436156007758
-81.8725,1.531319312012531,1.928098706783878
-81.871875,1.5309853432345,1.928098706783878
-81.87125,1.53131931201253,1.927761257559998
-81.870625,1.531319312012531,1.927761257559998
-81.87,1.531653280790561,1.927761257559998
-81.86937500000001,1.531653280790563,1.927423808336119
-81.86875000000001,1.531653280790563,1.92708635911224
-81.86812500000001,1.531653280790563,1.927423808336115
-81.86750000000001,1.531319312012534,1.927423808336118
-81.86687500000001,1.531319312012531,1.927423808336118
-81.86625000000001,1.531319312012531,1.927761257559994
-81.86562500000001,1.531319312012531,1.927761257559998
-81.86499999999999,1.531653280790555,1.927423808336118
-81.864375,1.5309853432345,1.927423808336118
-81.86375,1.530985343234506,1.927423808336118
-81.863125,1.531653280790563,1.927423808336118
-81.8625,1.531653280790563,1.927423808336115
-81.861875,1.531653280790565,1.92708635911224
-81.86125,1.531987249568594,1.927423808336119
-81.860625,1.531987249568593,1.927761257559999
-81.86,1.531653280790563,1.928098706783878
-81.859375,1.531653280790562,1.928098706783878
-81.85875,1.531319312012531,1.928098706783878
-81.858125,1.5309853432345,1.928098706783878
-81.8575,1.5309853432345,1.928098706783878
-81.856875,1.5309853432345,1.928098706783878
-81.85625,1.5309853432345,1.928098706783878
-81.855625,1.5309853432345,1.928098706783878
-81.855,1.5309853432345,1.928098706783878
-81.854375,1.5309853432345,1.927761257559999
-81.85375000000001,1.5309853432345,1.928098706783876
-81.85312500000001,1.5309853432345,1.92776125756
-81.85250000000001,1.5309853432345,1.927761257559998
-81.85187500000001,1.5309853432345,1.927761257559998
-81.85125000000001,1.5309853432345,1.927761257559998
-81.85062500000001,1.531319312012528,1.927761257559998
-81.85000000000001,1.531319312012531,1.928098706783874
-81.84937499999999,1.531319312012528,1.928098706783878
-81.84875,1.530985343234503,1.928098706783874
-81.848125,1.531319312012531,1.927761257560004
-81.8475,1.531319312012531,1.928436156007758
-81.846875,1.531319312012531,1.928436156007755
-81.84625,1.531319312012531,1.928098706783878
-81.845625,1.531319312012533,1.928098706783879
-81.845,1.531653280790563,1.928436156007759
-81.844375,1.531653280790563,1.928773605231639
-81.84375,1.531653280790563,1.929111054455517
-81.843125,1.531653280790563,1.928773605231637
-81.8425,1.531987249568594,1.928436156007758
-81.841875,1.531653280790563,1.928436156007758
-81.84125,1.531987249568594,1.928098706783878
-81.840625,1.531653280790563,1.928436156007757
-81.84,1.531319312012532,1.927761257559999
-81.839375,1.531319312012531,1.928098706783876
-81.83875,1.531319312012531,1.928098706783878
-81.83812500000001,1.531319312012531,1.928098706783878
-81.83750000000001,1.531319312012531,1.927423808336122
-81.83687500000001,1.531319312012531,1.927423808336118
-81.83625000000001,1.53165328079056,1.927423808336118
-81.83562500000001,1.531987249568591,1.927423808336118
-81.83500000000001,1.531987249568594,1.927423808336118
-81.83437500000001,1.531653280790566,1.927423808336118
-81.83374999999999,1.531987249568591,1.927761257559998
-81.833125,1.531653280790566,1.927761257559998
-81.8325,1.531987249568594,1.927761257560001
-81.831875,1.531987249568594,1.928098706783878
-81.83125,1.531987249568592,1.928098706783878
-81.830625,1.531653280790563,1.928098706783875
-81.83,1.531653280790565,1.927761257559998
-81.829375,1.531987249568596,1.927761257559996
-81.82875,1.532321218346626,1.927423808336116
-81.828125,1.532321218346625,1.927086359112239
-81.8275,1.531987249568594,1.927423808336118
-81.826875,1.531653280790563,1.927761257559998
-81.82625,1.531653280790563,1.927761257559998
-81.825625,1.531319312012531,1.927761257559998
-81.825,1.531319312012531,1.927761257559998
-81.824375,1.531319312012531,1.927761257559998
-81.82375,1.530651374456471,1.928098706783876
-81.823125,1.530985343234498,1.928098706783878
-81.82250000000001,1.531319312012529,1.928098706783878
-81.82187500000001,1.531653280790561,1.928098706783878
-81.82125000000001,1.531653280790563,1.928436156007755
-81.82062500000001,1.531987249568592,1.92809870678388
-81.82000000000001,1.531653280790566,1.927761257560001
-81.81937500000001,1.531319312012535,1.927423808336121
-81.81875000000001,1.530985343234503,1.926748909888365
-81.81812499999999,1.530317405678433,1.926074011440591
-81.8175,1.529983436900405,1.925399112992831
-81.816875,1.529983436900405,1.924724214545075
-81.81625,1.529983436900403,1.924386765321198
-81.815625,1.529649468122371,1.924386765321196
-81.815,1.529315499344342,1.924049316097318
-81.814375,1.529315499344341,1.924049316097318
-81.81375,1.528981530566309,1.924049316097318
-81.813125,1.528647561788279,1.924049316097317
-81.8125,1.528647561788278,1.923711866873438
-81.811875,1.528313593010248,1.923711866873438
-81.81125,1.52864756178828,1.923711866873438
-81.810625,1.528981530566311,1.923711866873438
-81.81,1.52864756178828,1.923374417649558
-81.809375,1.528647561788279,1.923711866873437
-81.80875,1.528313593010249,1.923711866873438
-81.808125,1.528313593010248,1.924049316097317
-81.8075,1.528647561788278,1.924049316097318
-81.80687500000001,1.529315499344339,1.924724214545074
-81.80625000000001,1.529983436900401,1.925061663768956
-81.80562500000001,1.530651374456463,1.925736562216713
-81.80500000000001,1.530985343234497,1.926411460664472
-81.80437500000001,1.5309853432345,1.926748909888355
-81.80375000000001,1.531319312012528,1.927086359112234
-81.80312500000001,1.531319312012531,1.927086359112238
-81.80249999999999,1.531319312012535,1.927761257560001
-81.801875,1.531653280790563,1.928098706783878
-81.80125,1.531653280790566,1.928098706783881
-81.800625,1.531987249568592,1.928436156007758
